,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,392.00201416015625,397.7659912109375,390.57501220703125,392.15301513671875,392.15301513671875,58147000.0,2.5327401161193848,2.8369901180267334,1.9947700500488281,2.276370048522949,2.276370048522949,13939200.0,1878.7900390625,1906.72998046875,1878.7900390625,1903.6300048828125,1903.6300048828125,4357940000.0,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,23.051162719726562,300308000.0
2016-01-27,392.4440002441406,396.8429870605469,391.7820129394531,394.97198486328125,394.97198486328125,47424400.0,2.2474400997161865,2.594939947128296,2.188649892807007,2.388550043106079,2.388550043106079,6961080.0,1902.52001953125,1916.989990234375,1872.699951171875,1882.949951171875,1882.949951171875,4754040000.0,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.536548614501953,533478800.0
2016-01-28,395.14599609375,395.50201416015625,379.7349853515625,380.28900146484375,380.28900146484375,59247900.0,2.406450033187866,2.6846699714660645,2.3420300483703613,2.5264899730682373,2.5264899730682373,4903850.0,1885.219970703125,1902.9599609375,1873.6500244140625,1893.3599853515625,1893.3599853515625,4693010000.0,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.691011428833008,222715200.0
2016-01-29,380.1080017089844,384.3789978027344,365.4519958496094,379.4739990234375,379.4739990234375,86125296.0,2.5429799556732178,2.6067700386047363,2.3039000034332275,2.494960069656372,2.494960069656372,6662340.0,1894.0,1940.239990234375,1894.0,1940.239990234375,1940.239990234375,5497570000.0,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,22.440244674682617,257666000.0
2016-01-30,378.864990234375,380.9169921875,376.4909973144531,378.2550048828125,378.2550048828125,30284400.0,2.5077199935913086,2.6118099689483643,2.3989200592041016,2.4450600147247314,2.4450600147247314,3725080.0,,,,,,,,,,,,
2016-01-31,378.2929992675781,380.34698486328125,367.8349914550781,368.7669982910156,368.7669982910156,37894300.0,2.443150043487549,2.5309700965881348,2.186350107192993,2.306040048599243,2.306040048599243,5847500.0,,,,,,,,,,,,
2016-02-01,369.3500061035156,378.0719909667969,367.9570007324219,373.0559997558594,373.0559997558594,51656700.0,2.319689989089966,2.319689989089966,2.116309881210327,2.2116899490356445,2.2116899490356445,3994100.0,1936.93994140625,1947.199951171875,1920.300048828125,1939.3800048828125,1939.3800048828125,4322530000.0,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,22.23046112060547,163774000.0
2016-02-02,372.9200134277344,375.88299560546875,372.9200134277344,374.447998046875,374.447998046875,40378700.0,2.2151899337768555,2.4489800930023193,2.1572000980377197,2.4396400451660156,2.4396400451660156,3451270.0,1935.260009765625,1935.260009765625,1897.2900390625,1903.030029296875,1903.030029296875,4463190000.0,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.780916213989258,149428800.0
2016-02-03,374.64599609375,374.95001220703125,368.0450134277344,369.9490051269531,369.9490051269531,45933400.0,2.4319300651550293,2.5401699542999268,2.3416199684143066,2.5286900997161865,2.5286900997161865,3987750.0,1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,1912.530029296875,5172950000.0,23.75,24.209999084472656,23.520000457763672,24.087499618530273,22.212017059326172,183857200.0
2016-02-04,370.17401123046875,391.6080017089844,369.9930114746094,389.593994140625,389.593994140625,69285504.0,2.5290300846099854,2.629539966583252,2.436460018157959,2.5780398845672607,2.5780398845672607,3552320.0,1911.6700439453125,1927.3499755859375,1900.52001953125,1915.449951171875,1915.449951171875,5193320000.0,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,22.390491485595703,185886800.0
2016-02-05,388.89801025390625,391.093994140625,385.5719909667969,386.54901123046875,386.54901123046875,43825000.0,2.570349931716919,2.60617995262146,2.4709200859069824,2.538990020751953,2.538990020751953,2636700.0,1913.0699462890625,1913.0699462890625,1872.6500244140625,1880.050048828125,1880.050048828125,4929940000.0,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.792482376098633,185672400.0
2016-02-06,386.5889892578125,386.6310119628906,372.3869934082031,376.5220031738281,376.5220031738281,49249300.0,2.5338199138641357,2.561150074005127,2.4720098972320557,2.5344600677490234,2.5344600677490234,1921240.0,,,,,,,,,,,,
2016-02-07,376.5140075683594,380.8710021972656,374.90301513671875,376.6199951171875,376.6199951171875,37076300.0,2.536410093307495,3.058190107345581,2.5363800525665283,2.9643399715423584,2.9643399715423584,7007060.0,,,,,,,,,,,,
2016-02-08,376.7569885253906,379.8789978027344,373.3340148925781,373.4469909667969,373.4469909667969,47671100.0,2.9730000495910645,3.274280071258545,2.8753700256347656,3.1797900199890137,3.1797900199890137,9725690.0,1873.25,1873.25,1828.4599609375,1853.43994140625,1853.43994140625,5636460000.0,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,22.02195167541504,216085600.0
2016-02-09,373.4230041503906,377.2460021972656,372.89801025390625,376.02899169921875,376.02899169921875,55318500.0,3.174989938735962,4.044640064239502,3.168750047683716,4.044640064239502,4.044640064239502,17954000.0,1848.4599609375,1868.25,1834.93994140625,1852.2099609375,1852.2099609375,5183220000.0,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,22.017318725585938,177324800.0
2016-02-10,376.14599609375,385.4830017089844,375.7829895019531,381.64898681640625,381.64898681640625,85130896.0,4.000549793243408,4.861440181732178,3.783099889755249,4.436260223388672,4.436260223388672,28640400.0,1857.0999755859375,1881.5999755859375,1850.3199462890625,1851.8599853515625,1851.8599853515625,4471170000.0,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.850431442260742,169374400.0
2016-02-11,382.114013671875,383.1300048828125,376.39898681640625,379.65399169921875,379.65399169921875,74375600.0,4.496819972991943,6.292230129241943,4.3383002281188965,6.0131001472473145,6.0131001472473145,26408200.0,1847.0,1847.0,1810.0999755859375,1829.0799560546875,1829.0799560546875,5500800000.0,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.718311309814453,200298800.0
2016-02-12,379.6860046386719,384.9540100097656,379.6000061035156,384.26300048828125,384.26300048828125,67042800.0,5.946149826049805,6.582749843597412,5.0707597732543945,5.546979904174805,5.546979904174805,23360800.0,1833.4000244140625,1864.780029296875,1833.4000244140625,1864.780029296875,1864.780029296875,4696920000.0,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.78553009033203,161405600.0
2016-02-13,384.6409912109375,391.8599853515625,384.6409912109375,391.8599853515625,391.8599853515625,61911700.0,5.685050010681152,5.719540119171143,4.190000057220459,5.38532018661499,5.38532018661499,24218800.0,,,,,,,,,,,,
2016-02-14,392.9320068359375,407.2300109863281,392.9320068359375,407.2300109863281,407.2300109863281,74469800.0,5.404329776763916,5.465060234069824,4.445710182189941,5.239729881286621,5.239729881286621,11226500.0,,,,,,,,,,,,
2016-02-15,407.5679931640625,410.3810119628906,397.7489929199219,400.18499755859375,400.18499755859375,74070496.0,5.330530166625977,5.886990070343018,5.01855993270874,5.2883501052856445,5.2883501052856445,13934200.0,,,,,,,,,,,,
2016-02-16,401.4320068359375,408.94500732421875,401.4320068359375,407.4880065917969,407.4880065917969,73093104.0,5.328320026397705,5.474860191345215,4.033840179443359,4.3152899742126465,4.3152899742126465,15889100.0,1871.43994140625,1895.77001953125,1871.43994140625,1895.5799560546875,1895.5799560546875,4570670000.0,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,22.399763107299805,196231600.0
2016-02-17,407.656005859375,421.1669921875,406.78399658203125,416.3219909667969,416.3219909667969,83193600.0,4.289169788360596,4.7670698165893555,3.4973700046539307,3.757240056991577,3.757240056991577,15451000.0,1898.800048828125,1930.6800537109375,1898.800048828125,1926.8199462890625,1926.8199462890625,5011540000.0,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.7428035736084,179452800.0
2016-02-18,416.5719909667969,425.9960021972656,415.63800048828125,422.37298583984375,422.37298583984375,76752600.0,3.7746999263763428,4.770569801330566,3.420880079269409,4.399129867553711,4.399129867553711,17054000.0,1927.5699462890625,1930.0,1915.0899658203125,1917.8299560546875,1917.8299560546875,4436490000.0,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,22.311687469482422,156084000.0
2016-02-19,422.7300109863281,423.10400390625,417.60400390625,420.7850036621094,420.7850036621094,55711300.0,4.384789943695068,4.793220043182373,4.2746901512146,4.737889766693115,4.737889766693115,7666320.0,1916.739990234375,1918.780029296875,1902.1700439453125,1917.780029296875,1917.780029296875,4142850000.0,24.0,24.190000534057617,23.950000762939453,24.010000228881836,22.26069450378418,141496800.0
2016-02-20,421.60101318359375,441.9840087890625,421.60101318359375,437.16400146484375,437.16400146484375,93992096.0,4.682199954986572,4.754059791564941,4.12706995010376,4.341330051422119,4.341330051422119,8631090.0,,,,,,,,,,,,
2016-02-21,437.77301025390625,448.0459899902344,429.0769958496094,438.7980041503906,438.7980041503906,89820704.0,4.3605499267578125,4.711510181427002,4.227610111236572,4.653619766235352,4.653619766235352,6413550.0,,,,,,,,,,,,
2016-02-22,438.989013671875,439.0450134277344,432.9169921875,437.74798583984375,437.74798583984375,85385200.0,4.664949893951416,5.645709991455078,4.635250091552734,5.616499900817871,5.616499900817871,15056200.0,1924.43994140625,1946.699951171875,1924.43994140625,1945.5,1945.5,4054710000.0,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.45539093017578,137123200.0
2016-02-23,438.2550048828125,439.8580017089844,417.8210144042969,420.7359924316406,420.7359924316406,85244896.0,5.684929847717285,5.9476399421691895,5.387819766998291,5.586209774017334,5.586209774017334,13380600.0,1942.3800048828125,1942.3800048828125,1919.43994140625,1921.27001953125,1921.27001953125,3890650000.0,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.947784423828125,127770400.0
2016-02-24,420.95599365234375,425.54998779296875,413.9070129394531,424.9549865722656,424.9549865722656,67743696.0,5.604050159454346,6.2364702224731445,5.509250164031982,6.2364702224731445,6.2364702224731445,11426500.0,1917.56005859375,1932.0799560546875,1891.0,1929.800048828125,1929.800048828125,4317250000.0,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,22.274599075317383,145022800.0
2016-02-25,425.0369873046875,427.718994140625,420.4150085449219,424.54400634765625,424.54400634765625,70798000.0,6.186709880828857,6.647409915924072,5.551239967346191,6.104800224304199,6.104800224304199,21471800.0,1931.8699951171875,1951.8299560546875,1925.4100341796875,1951.699951171875,1951.699951171875,4118210000.0,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,22.42757797241211,110330800.0
2016-02-26,424.6289978027344,432.1520080566406,421.6199951171875,432.1520080566406,432.1520080566406,61486000.0,6.037829875946045,6.268750190734863,5.739049911499023,5.921669960021973,5.921669960021973,9526860.0,1954.949951171875,1962.9599609375,1945.780029296875,1948.050048828125,1948.050048828125,4348510000.0,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,22.462343215942383,115964400.0
2016-02-27,432.8389892578125,434.2309875488281,428.1029968261719,432.5190124511719,432.5190124511719,41893600.0,5.963079929351807,6.526919841766357,5.920519828796387,6.4258599281311035,6.4258599281311035,8903210.0,,,,,,,,,,,,
2016-02-28,432.5710144042969,435.6830139160156,423.82000732421875,433.5039978027344,433.5039978027344,53033400.0,6.405509948730469,6.619339942932129,6.238369941711426,6.468349933624268,6.468349933624268,9851660.0,,,,,,,,,,,,
2016-02-29,433.43798828125,441.5069885253906,431.6929931640625,437.6969909667969,437.6969909667969,60694700.0,6.4556498527526855,6.6145100593566895,6.054289817810059,6.336989879608154,6.336989879608154,7648020.0,1947.1300048828125,1958.27001953125,1931.81005859375,1932.22998046875,1932.22998046875,4588180000.0,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,22.411352157592773,140865200.0
2016-03-01,437.9169921875,439.65301513671875,432.3190002441406,435.12298583984375,435.12298583984375,74895800.0,6.319310188293457,7.908639907836914,6.308849811553955,7.653689861297607,7.653689861297607,23098100.0,1937.0899658203125,1978.3499755859375,1937.0899658203125,1978.3499755859375,1978.3499755859375,4819750000.0,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,23.301410675048828,201628400.0
2016-03-02,435.1310119628906,435.9169921875,423.989013671875,423.989013671875,423.989013671875,74955296.0,7.633029937744141,8.753459930419922,7.371300220489502,8.4653902053833,8.4653902053833,29130200.0,1976.5999755859375,1986.510009765625,1968.800048828125,1986.449951171875,1986.449951171875,4666610000.0,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,23.352405548095703,132678400.0
2016-03-03,423.9119873046875,425.37298583984375,419.4110107421875,421.6510009765625,421.6510009765625,100484000.0,8.442290306091309,10.097399711608887,8.332030296325684,9.294150352478027,9.294150352478027,40314900.0,1985.5999755859375,1993.68994140625,1977.3699951171875,1993.4000244140625,1993.4000244140625,5081700000.0,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.526241302490234,147822800.0
2016-03-04,421.83599853515625,425.1780090332031,410.9389953613281,410.9389953613281,410.9389953613281,90856096.0,9.240559577941895,10.406000137329102,8.479419708251953,10.406000137329102,10.406000137329102,35520100.0,1994.010009765625,2009.1300048828125,1986.77001953125,1999.989990234375,1999.989990234375,6049930000.0,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.876237869262695,184220400.0
2016-03-05,410.781005859375,411.2569885253906,394.0350036621094,400.57000732421875,400.57000732421875,135384992.0,10.37030029296875,12.27400016784668,9.972900390625,11.003700256347656,11.003700256347656,56439600.0,,,,,,,,,,,,
2016-03-06,400.5249938964844,411.9070129394531,395.77801513671875,407.7070007324219,407.7070007324219,91212496.0,11.204000473022461,11.836000442504883,9.993610382080078,11.38290023803711,11.38290023803711,39112000.0,,,,,,,,,,,,
2016-03-07,407.7569885253906,415.9169921875,406.3089904785156,414.3210144042969,414.3210144042969,85762400.0,11.428799629211426,11.651900291442871,9.309490203857422,9.552630424499512,9.552630424499512,34085100.0,1996.1099853515625,2006.1199951171875,1989.3800048828125,2001.760009765625,2001.760009765625,4968180000.0,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.612003326416016,143315600.0
2016-03-08,414.4649963378906,416.2430114746094,411.093994140625,413.97198486328125,413.97198486328125,70311696.0,9.58213996887207,10.166399955749512,8.815770149230957,9.847209930419922,9.847209930419922,25524300.0,1996.8800048828125,1996.8800048828125,1977.4300537109375,1979.260009765625,1979.260009765625,4641650000.0,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,23.41730308532715,126247600.0
2016-03-09,413.8940124511719,416.0320129394531,411.6059875488281,414.8599853515625,414.8599853515625,70012304.0,9.792420387268066,12.054699897766113,9.670989990234375,11.89799976348877,11.89799976348877,27540500.0,1981.43994140625,1992.68994140625,1979.8399658203125,1989.260009765625,1989.260009765625,4038120000.0,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,23.43816566467285,108806800.0
2016-03-10,414.7439880371094,417.5119934082031,413.2510070800781,417.1310119628906,417.1310119628906,81022896.0,11.881500244140625,12.239299774169922,10.991100311279297,11.305000305175781,11.305000305175781,26851500.0,1990.969970703125,2005.0799560546875,1969.25,1989.5699462890625,1989.5699462890625,4376790000.0,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,23.449750900268555,134054400.0
2016-03-11,417.2380065917969,423.9259948730469,417.01300048828125,421.69000244140625,421.69000244140625,73969696.0,11.221599578857422,11.599900245666504,10.393699645996094,11.082799911499023,11.082799911499023,21002700.0,1994.7099609375,2022.3699951171875,1994.7099609375,2022.18994140625,2022.18994140625,4078620000.0,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.702404022216797,109632800.0
2016-03-12,421.6050109863281,421.7950134277344,410.093994140625,411.6239929199219,411.6239929199219,92712896.0,11.13070011138916,13.533300399780273,11.087699890136719,13.533300399780273,13.533300399780273,48957300.0,,,,,,,,,,,,
2016-03-13,411.64801025390625,416.60400390625,411.6419982910156,414.06500244140625,414.06500244140625,74322800.0,13.510199546813965,15.257100105285645,13.467399597167969,14.475000381469727,14.475000381469727,43915100.0,,,,,,,,,,,,
2016-03-14,414.20098876953125,416.6839904785156,414.20098876953125,416.43798828125,416.43798828125,95259400.0,14.512200355529785,15.012999534606934,11.582099914550781,12.45259952545166,12.45259952545166,58385100.0,2019.27001953125,2024.5699462890625,2012.050048828125,2019.6400146484375,2019.6400146484375,3487850000.0,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.76266098022461,100304400.0
2016-03-15,416.38800048828125,418.1310119628906,414.9849853515625,416.8299865722656,416.8299865722656,66781700.0,13.001700401306152,13.197799682617188,12.046799659729004,13.010000228881836,13.010000228881836,28404500.0,2015.27001953125,2015.93994140625,2005.22998046875,2015.9300537109375,2015.9300537109375,3560280000.0,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,24.240140914916992,160270800.0
2016-03-16,416.88800048828125,417.6860046386719,415.9119873046875,417.010986328125,417.010986328125,65185800.0,13.021599769592285,13.73069953918457,12.495400428771973,12.520899772644043,12.520899772644043,24335500.0,2014.239990234375,2032.02001953125,2010.0400390625,2027.219970703125,2027.219970703125,4057020000.0,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.56232452392578,153214000.0
2016-03-17,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,420.6210021972656,83528600.0,12.558699607849121,12.643500328063965,10.44260025024414,11.081500053405762,11.081500053405762,41650600.0,2026.9000244140625,2046.239990234375,2022.1600341796875,2040.5899658203125,2040.5899658203125,4530480000.0,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.522920608520508,137682800.0
2016-03-18,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,409.5480041503906,104940000.0,11.109100341796875,11.178799629211426,8.524519920349121,10.998100280761719,10.998100280761719,53956800.0,2041.1600341796875,2052.360107421875,2041.1600341796875,2049.580078125,2049.580078125,6503140000.0,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.550735473632812,176820800.0
2016-03-19,409.2650146484375,410.9840087890625,407.2300109863281,410.4440002441406,410.4440002441406,58423000.0,11.203700065612793,11.203700065612793,9.776630401611328,10.530699729919434,10.530699729919434,26735700.0,,,,,,,,,,,,
2016-03-20,410.4010009765625,414.625,410.4010009765625,413.7550048828125,413.7550048828125,45947900.0,10.516300201416016,10.903800010681152,9.57040023803711,10.31980037689209,10.31980037689209,17651100.0,,,,,,,,,,,,
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,413.3070068359375,61655400.0,10.30370044708252,12.014900207519531,10.161600112915039,11.864100456237793,11.864100456237793,28572600.0,2047.8800048828125,2053.909912109375,2043.1400146484375,2051.60009765625,2051.60009765625,3376600000.0,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.548418045043945,142010800.0
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,418.0889892578125,66813300.0,11.879199981689453,12.025199890136719,11.177000045776367,11.274800300598145,11.274800300598145,19730300.0,2048.639892578125,2056.60009765625,2040.5699462890625,2049.800048828125,2049.800048828125,3418460000.0,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.736162185668945,129777600.0
2016-03-23,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,418.0409851074219,61444200.0,11.327899932861328,12.432600021362305,11.237099647521973,12.41670036315918,12.41670036315918,19353200.0,2048.550048828125,2048.550048828125,2034.8599853515625,2036.7099609375,2036.7099609375,3639510000.0,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.599409103393555,102814000.0
2016-03-24,418.42401123046875,418.67999267578125,415.4859924316406,416.3940124511719,416.3940124511719,68346704.0,12.44219970703125,12.50160026550293,10.803500175476074,11.234999656677246,11.234999656677246,26081800.0,2032.47998046875,2036.0400390625,2022.489990234375,2035.93994140625,2035.93994140625,3407720000.0,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.492786407470703,104532000.0
2016-03-25,416.50799560546875,418.0799865722656,415.5580139160156,417.177001953125,417.177001953125,52560000.0,11.260299682617188,11.372900009155273,10.527199745178223,10.743200302124023,10.743200302124023,13782000.0,,,,,,,,,,,,
2016-03-26,417.364990234375,418.98699951171875,416.2590026855469,417.94500732421875,417.94500732421875,44650400.0,10.767900466918945,11.180800437927246,10.589200019836426,10.973999977111816,10.973999977111816,9425480.0,,,,,,,,,,,,
2016-03-27,418.1400146484375,428.7969970703125,417.71099853515625,426.7650146484375,426.7650146484375,71229400.0,10.986100196838379,11.054200172424316,10.112099647521973,10.41919994354248,10.41919994354248,16744800.0,,,,,,,,,,,,
2016-03-28,426.5480041503906,426.85699462890625,423.2929992675781,424.2309875488281,424.2309875488281,68522800.0,10.431400299072266,11.861300468444824,10.407500267028809,11.665599822998047,11.665599822998047,23188300.0,2037.8900146484375,2042.6700439453125,2031.9599609375,2037.050048828125,2037.050048828125,2809090000.0,26.5,26.547500610351562,26.264999389648438,26.297500610351562,24.381528854370117,77645600.0
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,416.5159912109375,75411504.0,11.752699851989746,11.913599967956543,11.349800109863281,11.656399726867676,11.656399726867676,17684200.0,2035.75,2055.909912109375,2028.31005859375,2055.010009765625,2055.010009765625,3822330000.0,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.958675384521484,124760400.0
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,414.8160095214844,66034100.0,11.605299949645996,12.178500175476074,11.469200134277344,11.952899932861328,11.952899932861328,19351200.0,2058.27001953125,2072.2099609375,2058.27001953125,2063.949951171875,2063.949951171875,3590310000.0,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,25.394432067871094,182404400.0
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,416.72900390625,60215200.0,11.9197998046875,12.011899948120117,11.315699577331543,11.403499603271484,11.403499603271484,14966700.0,2063.77001953125,2067.919921875,2057.4599609375,2059.739990234375,2059.739990234375,3715280000.0,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,25.262313842773438,103553600.0
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,417.9599914550781,51235700.0,11.40060043334961,11.8503999710083,11.40060043334961,11.663599967956543,11.663599967956543,11373100.0,2056.6201171875,2075.070068359375,2043.97998046875,2072.780029296875,2072.780029296875,3749990000.0,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.49410057067871,103496000.0
2016-04-02,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,420.87298583984375,45681200.0,11.630599975585938,11.688799858093262,11.398799896240234,11.598899841308594,11.598899841308594,8682620.0,,,,,,,,,,,,
2016-04-03,421.1730041503906,421.5799865722656,419.6969909667969,420.90399169921875,420.90399169921875,38053700.0,11.628299713134766,11.706399917602539,11.508700370788574,11.618300437927246,11.618300437927246,5580550.0,,,,,,,,,,,,
2016-04-04,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,421.4440002441406,50634300.0,11.615799903869629,11.615799903869629,11.016300201416016,11.157299995422363,11.157299995422363,9599070.0,2073.18994140625,2074.02001953125,2062.570068359375,2066.1298828125,2066.1298828125,3485710000.0,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.756019592285156,149424800.0
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,424.0299987792969,60718000.0,11.212499618530273,11.212499618530273,10.134699821472168,10.43809986114502,10.43809986114502,20557300.0,2062.5,2062.5,2042.56005859375,2045.1700439453125,2045.1700439453125,4154920000.0,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.452377319335938,106314800.0
2016-04-06,424.28399658203125,424.5270080566406,422.72900390625,423.4129943847656,423.4129943847656,59091000.0,10.449799537658691,10.970000267028809,10.277299880981445,10.685400009155273,10.685400009155273,16997100.0,2045.56005859375,2067.330078125,2043.0899658203125,2066.659912109375,2066.659912109375,3750800000.0,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.718931198120117,105616400.0
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,422.7449951171875,57858600.0,10.695199966430664,10.809700012207031,9.953630447387695,10.069700241088867,10.069700241088867,13464500.0,2063.010009765625,2063.010009765625,2033.800048828125,2041.9100341796875,2041.9100341796875,3801250000.0,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,25.158008575439453,127207600.0
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,420.3489990234375,63454700.0,10.077400207519531,10.387499809265137,9.655579566955566,9.719590187072754,9.719590187072754,14660600.0,2045.5400390625,2060.6298828125,2041.68994140625,2047.5999755859375,2047.5999755859375,3359530000.0,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,25.185821533203125,94326800.0
2016-04-09,420.8110046386719,420.8909912109375,416.5150146484375,419.4110107421875,419.4110107421875,49792700.0,9.694230079650879,10.088899612426758,9.068140029907227,9.150620460510254,9.150620460510254,16194800.0,,,,,,,,,,,,
2016-04-10,419.5920104980469,422.43499755859375,419.2569885253906,421.5639953613281,421.5639953613281,73478600.0,9.149849891662598,9.224720001220703,7.455639839172363,8.93634033203125,8.93634033203125,42613400.0,,,,,,,,,,,,
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,422.4830017089844,50747500.0,8.942779541015625,8.946640014648438,8.003179550170898,8.643790245056152,8.643790245056152,15138100.0,2050.22998046875,2062.929931640625,2041.8800048828125,2041.989990234375,2041.989990234375,3567840000.0,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,25.269268035888672,117630000.0
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,425.19000244140625,70728800.0,8.639470100402832,8.639470100402832,7.154160022735596,7.442309856414795,7.442309856414795,23190100.0,2043.719970703125,2065.050048828125,2039.739990234375,2061.719970703125,2061.719970703125,4239740000.0,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.59840202331543,108929200.0
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,423.7340087890625,69060400.0,7.441359996795654,8.719770431518555,7.069220066070557,8.04442024230957,8.04442024230957,31403300.0,2065.919921875,2083.179931640625,2065.919921875,2082.419921875,2082.419921875,4191830000.0,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.969261169433594,133029200.0
2016-04-14,423.93499755859375,425.3710021972656,423.01300048828125,424.2820129394531,424.2820129394531,45281000.0,8.075169563293457,8.757040023803711,8.021519660949707,8.387240409851074,8.387240409851074,13590700.0,2082.889892578125,2087.840087890625,2078.1298828125,2082.780029296875,2082.780029296875,3765870000.0,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.983169555664062,101895600.0
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,429.7130126953125,54801500.0,8.386059761047363,8.61620044708252,8.097330093383789,8.242779731750488,8.242779731750488,12179000.0,2083.10009765625,2083.219970703125,2076.31005859375,2080.72998046875,2080.72998046875,3701450000.0,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,25.46164894104004,187756000.0
2016-04-16,429.57501220703125,432.625,428.9840087890625,430.5719909667969,430.5719909667969,39392800.0,8.235879898071289,8.649760246276855,8.114439964294434,8.60949993133545,8.60949993133545,9888460.0,,,,,,,,,,,,
